,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,QUARTER
424,Shot Chart Detail,0029701167,333,209,Dell Curry,1610612766,Charlotte Hornets,4,9,57,Missed Shot,Jump Shot,2PT FG,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,53,12,1,0,04-17-1998,ATL,CHH,Q4
425,Shot Chart Detail,0029701182,293,209,Dell Curry,1610612766,Charlotte Hornets,3,2,35,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,24,196,147,1,0,04-19-1998,CHH,ORL,Q3
426,Shot Chart Detail,0029701182,301,209,Dell Curry,1610612766,Charlotte Hornets,3,1,33,Made Shot,Driving Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,04-19-1998,CHH,ORL,Q3
427,Shot Chart Detail,0029701182,311,209,Dell Curry,1610612766,Charlotte Hornets,4,11,49,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side Center(LC),16-24 ft.,21,-128,171,1,0,04-19-1998,CHH,ORL,Q4
428,Shot Chart Detail,0029701182,320,209,Dell Curry,1610612766,Charlotte Hornets,4,11,14,Made Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,24,128,205,1,1,04-19-1998,CHH,ORL,Q4
429,Shot Chart Detail,0029701182,324,209,Dell Curry,1610612766,Charlotte Hornets,4,10,5,Made Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,24,-145,201,1,1,04-19-1998,CHH,ORL,Q4
430,Shot Chart Detail,0029701182,326,209,Dell Curry,1610612766,Charlotte Hornets,4,9,40,Missed Shot,Jump Shot,2PT FG,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-1,66,1,0,04-19-1998,CHH,ORL,Q4
431,Shot Chart Detail,0029701182,332,209,Dell Curry,1610612766,Charlotte Hornets,4,9,13,Made Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,24,-194,151,1,1,04-19-1998,CHH,ORL,Q4
432,Shot Chart Detail,0029701182,370,209,Dell Curry,1610612766,Charlotte Hornets,4,4,50,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),8-16 ft.,15,151,3,1,0,04-19-1998,CHH,ORL,Q4
433,Shot Chart Detail,0029701182,417,209,Dell Curry,1610612766,Charlotte Hornets,4,0,49,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,19,-197,-18,1,0,04-19-1998,CHH,ORL,Q4
